dataset,cell_type_full,consensus_label,original_label,reannotation_type,predicted_label,pred_confidence,set_size_naive,set_size_structure,pattern
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9959232465109978,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,T cell,T cell lineage,None,Misannotated,T cell lineage,0.9971066831341934,1,1,B_catches_correction
Banovich_Kropski_2020,epithelial cell of lower respiratory tract,Secretory,Secretory,Misannotated,Secretory,0.7312087390225843,2,2,A_matches_original_wrong_label
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Monocytes,0.6863819626705043,2,2,C_predicts_something_else
Banovich_Kropski_2020,bronchus fibroblast of lung,Fibroblasts,Myofibroblasts,Misannotated,Fibroblasts,0.9999980187831442,1,1,B_catches_correction
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.998788684054372,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,lung macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.49696625443840514,4,4,A_matches_original_wrong_label
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9965191022397458,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,None,Misannotated,Innate lymphoid cell NK,0.7717932717622593,2,2,C_predicts_something_else
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9998553768927124,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,CD1c-positive myeloid dendritic cell,Dendritic cells,None,Misannotated,Macrophages,0.7118706171585863,2,1,C_predicts_something_else
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,None,Misannotated,Multiciliated lineage,0.9649375875391898,1,1,C_predicts_something_else
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9900989519251049,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9994447325782654,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9990700762069515,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,capillary endothelial cell,EC capillary,EC capillary,Misannotated,EC capillary,0.9957091332978474,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9078544528622535,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,non-classical monocyte,Monocytes,Dendritic cells,Misannotated,Macrophages,0.4373049135685188,3,2,C_predicts_something_else
Banovich_Kropski_2020,epithelial cell of lower respiratory tract,Secretory,Secretory,Misannotated,Secretory,0.6540034208540423,2,2,A_matches_original_wrong_label
Banovich_Kropski_2020,non-classical monocyte,Monocytes,Monocytes,Misannotated,Monocytes,0.995485502187507,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.7781116307426341,2,1,A_matches_original_wrong_label
Banovich_Kropski_2020,alveolar type 1 fibroblast cell,Fibroblasts,Myofibroblasts,Misannotated,Fibroblasts,0.9999930496253626,1,1,B_catches_correction
Banovich_Kropski_2020,capillary endothelial cell,EC capillary,EC arterial,Misannotated,EC capillary,0.9065073053400474,1,1,B_catches_correction
Banovich_Kropski_2020,CD1c-positive myeloid dendritic cell,Dendritic cells,Dendritic cells,Misannotated,Dendritic cells,0.9999040453524655,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,epithelial cell of lower respiratory tract,Secretory,Secretory,Misannotated,Secretory,0.8680233672247384,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9956468871923849,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,epithelial cell of lower respiratory tract,Secretory,Secretory,Misannotated,Secretory,0.6636964484754082,2,2,A_matches_original_wrong_label
Banovich_Kropski_2020,"CD8-positive, alpha-beta T cell",T cell lineage,T cell lineage,Misannotated,T cell lineage,0.9999633781812702,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9936892078547926,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,pulmonary alveolar type 1 cell,AT1,Macrophages,Misannotated,Macrophages,0.9888938449268587,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,alveolar macrophage,Macrophages,None,Misannotated,T cell lineage,0.8101805755729616,2,2,C_predicts_something_else
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9755566272522765,0,1,A_matches_original_wrong_label
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9858994299345535,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,"CD8-positive, alpha-beta T cell",T cell lineage,T cell lineage,Misannotated,T cell lineage,0.9988311249012681,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9368765273589802,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,lung macrophage,Macrophages,Monocytes,Misannotated,Macrophages,0.8022063966024909,2,1,B_catches_correction
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.6694700489281808,2,2,A_matches_original_wrong_label
Banovich_Kropski_2020,vein endothelial cell,EC venous,EC capillary,Misannotated,EC arterial,0.5103927065029336,2,3,C_predicts_something_else
Banovich_Kropski_2020,non-classical monocyte,Monocytes,Monocytes,Misannotated,Monocytes,0.9995319452047265,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9956920376383669,0,1,A_matches_original_wrong_label
Banovich_Kropski_2020,CD1c-positive myeloid dendritic cell,Dendritic cells,Dendritic cells,Misannotated,Dendritic cells,0.9995678114279045,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,multiciliated columnar cell of tracheobronchial tree,Multiciliated lineage,Secretory,Misannotated,Multiciliated lineage,0.9981972135585048,1,1,B_catches_correction
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9993104002473243,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,capillary endothelial cell,EC capillary,EC venous,Misannotated,EC capillary,0.999302952547686,0,1,B_catches_correction
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9976653902266005,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.97643614287285,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,epithelial cell of lower respiratory tract,Secretory,Secretory,Misannotated,Basal,0.6289724447904494,1,2,C_predicts_something_else
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9926178504707246,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,non-classical monocyte,Monocytes,Monocytes,Misannotated,Dendritic cells,0.5050863353202827,2,2,C_predicts_something_else
Banovich_Kropski_2020,CD1c-positive myeloid dendritic cell,Dendritic cells,Dendritic cells,Misannotated,Dendritic cells,0.9996249951729915,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,non-classical monocyte,Monocytes,Macrophages,Misannotated,Macrophages,0.8184990751859651,1,2,A_matches_original_wrong_label
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,None,Misannotated,T cell lineage,0.8707678796094084,1,2,C_predicts_something_else
Banovich_Kropski_2020,capillary endothelial cell,EC capillary,EC capillary,Misannotated,EC arterial,0.6107474053494318,2,2,C_predicts_something_else
Banovich_Kropski_2020,capillary endothelial cell,EC capillary,EC capillary,Misannotated,EC capillary,0.9079922294763373,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9992869584463792,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.6086719278792815,3,2,A_matches_original_wrong_label
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT1,Misannotated,AT1,0.529330661414749,2,2,A_matches_original_wrong_label
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9859578428783722,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9992069114911812,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9936025263442637,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9991655100907164,1,0,A_matches_original_wrong_label
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9975544562410645,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT1,Misannotated,AT2,0.7195194140802764,3,2,B_catches_correction
Banovich_Kropski_2020,"CD8-positive, alpha-beta T cell",T cell lineage,T cell lineage,Misannotated,T cell lineage,0.9999956076431483,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9945414032689024,0,1,A_matches_original_wrong_label
Banovich_Kropski_2020,alveolar adventitial fibroblast,Fibroblasts,Myofibroblasts,Misannotated,Fibroblasts,0.9997771125798602,0,1,B_catches_correction
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9617845372763727,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9966272632105732,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9983007451471901,0,1,A_matches_original_wrong_label
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9947271419470856,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,CD1c-positive myeloid dendritic cell,Dendritic cells,Dendritic cells,Misannotated,Dendritic cells,0.9982740319832685,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9911513844240505,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9958048995000588,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9685485560266728,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9998827573138961,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,CD1c-positive myeloid dendritic cell,Dendritic cells,Dendritic cells,Misannotated,Dendritic cells,0.999227720170463,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9898455704201363,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,conventional dendritic cell,Dendritic cells,Dendritic cells,Misannotated,Dendritic cells,0.9993192956238486,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9987888654119336,0,1,A_matches_original_wrong_label
Banovich_Kropski_2020,alveolar adventitial fibroblast,Fibroblasts,Myofibroblasts,Misannotated,Fibroblasts,0.9999731934337576,1,1,B_catches_correction
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9199811997669943,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9984060816052096,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9999298684422785,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,epithelial cell of lower respiratory tract,Secretory,Secretory,Misannotated,Secretory,0.8939588967127597,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9380968180571583,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.8382161316697597,2,2,A_matches_original_wrong_label
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.6990843490885394,1,2,A_matches_original_wrong_label
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.925755862813155,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,epithelial cell of lower respiratory tract,Secretory,Secretory,Misannotated,Secretory,0.5972895077104121,2,2,A_matches_original_wrong_label
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9996625861527438,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,lung macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9268176178033827,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,Secretory,Misannotated,AT2,0.8462499163233896,2,1,B_catches_correction
Banovich_Kropski_2020,non-classical monocyte,Monocytes,Dendritic cells,Misannotated,Monocytes,0.9643827577473901,1,1,B_catches_correction
Banovich_Kropski_2020,lung macrophage,Macrophages,Macrophages,Misannotated,Monocytes,0.5178949087095063,2,2,C_predicts_something_else
Banovich_Kropski_2020,non-classical monocyte,Monocytes,Monocytes,Misannotated,Monocytes,0.9672356292575863,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,"CD8-positive, alpha-beta T cell",T cell lineage,Innate lymphoid cell NK,Misannotated,T cell lineage,0.7533966279666412,2,2,B_catches_correction
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9819248127965046,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,capillary endothelial cell,EC capillary,EC capillary,Misannotated,EC capillary,0.9984628734389486,0,1,A_matches_original_wrong_label
Banovich_Kropski_2020,pulmonary artery endothelial cell,EC arterial,EC capillary,Misannotated,EC arterial,0.9985502152391087,1,1,B_catches_correction
Banovich_Kropski_2020,non-classical monocyte,Monocytes,Monocytes,Misannotated,Monocytes,0.8247575175518697,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT1,Misannotated,Secretory,0.35836266011790713,3,3,C_predicts_something_else
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9136711524531558,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9991903555677693,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,pulmonary alveolar epithelial cell,Secretory,AT2,Misannotated,Secretory,0.7209446945352261,2,2,B_catches_correction
Banovich_Kropski_2020,non-classical monocyte,Monocytes,Monocytes,Misannotated,Monocytes,0.9991227332025902,0,1,A_matches_original_wrong_label
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.8341170552474827,2,2,A_matches_original_wrong_label
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9824776533769652,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,fibroblast,Fibroblasts,Myofibroblasts,Misannotated,Fibroblasts,0.9998991873527552,1,1,B_catches_correction
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9941181271059055,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,CD1c-positive myeloid dendritic cell,Dendritic cells,Dendritic cells,Misannotated,Dendritic cells,0.978661237994035,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9997753811111694,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,vein endothelial cell,EC venous,EC capillary,Misannotated,EC arterial,0.5494846660063926,2,2,C_predicts_something_else
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9869046500732093,1,1,A_matches_original_wrong_label
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9996753659634259,1,1,A_matches_original_wrong_label
